"route_id","service_id","trip_id","trip_headsign","trip_short_name","direction_id","block_id","shape_id"
"L1B","20240716_1753","20240716_1753_14763_33","","","0","","L1B"
"L1B","20240716_1753","20240716_1753_14763_34","","","0","","L1B"
"L1B","20240716_1753","20240716_1753_14763_35","","","0","","L1B"
"L1B","20240716_1753","20240716_1753_14763_36","","","0","","L1B"
"L1B","20240716_1753","20240716_1753_14763_37","","","0","","L1B"
"L1B","20240716_1753","20240716_1753_14763_38","","","0","","L1B"
"L1B","20240716_1753","20240716_1753_14763_39","","","0","","L1B"
"L1B","20240716_1753","20240716_1753_14763_40","","","0","","L1B"
"L1B","20240716_1753","20240716_1753_14763_41","","","0","","L1B"
"L1B","20240716_1753","20240716_1753_14763_42","","","0","","L1B"
"L1B","20240716_1753","20240716_1753_14763_43","","","0","","L1B"
"L1B","20240716_1753","20240716_1753_14763_44","","","0","","L1B"
"L1B","20240716_1753","20240716_1753_14763_45","","","0","","L1B"
"L1B","20240716_1753","20240716_1753_14763_46","","","0","","L1B"
"L1B","20240716_1753","20240716_1753_14763_47","","","0","","L1B"
"L1B","20240716_1753","20240716_1753_14763_48","","","0","","L1B"
"L1B","20240716_1753","20240716_1753_14763_49","","","0","","L1B"
"L1B","20240716_1753","20240716_1753_14763_50","","","0","","L1B"
"L1B","20240716_1753","20240716_1753_14763_51","","","0","","L1B"
"L1B","20240716_1753","20240716_1753_14763_52","","","0","","L1B"
"L1B","20240716_1753","20240716_1753_14763_53","","","0","","L1B"
"L1B","20240716_1753","20240716_1753_14763_54","","","0","","L1B"
"L1B","20240716_1753","20240716_1753_14763_55","","","0","","L1B"
"L1B","20240716_1753","20240716_1753_14763_56","","","0","","L1B"
"L1B","20240716_1753","20240716_1753_14763_57","","","0","","L1B"
"L1B","20240716_1753","20240716_1753_14763_58","","","0","","L1B"
"L1B","20240716_1753","20240716_1753_14763_59","","","0","","L1B"
"L1B","20240716_1753","20240716_1753_14763_60","","","0","","L1B"
"L1B","20240716_1753","20240716_1753_14763_61","","","0","","L1B"
"L1B","20240716_1753","20240716_1753_14763_62","","","0","","L1B"
"L1B","20240716_1753","20240716_1753_14763_63","","","0","","L1B"
"L1B","20240716_1753","20240716_1753_14763_64","","","0","","L1B"
"L1B","20240716_1753","20240716_1753_14763_65","","","0","","L1B"
"L1B","20240716_1753","20240716_1753_14763_66","","","0","","L1B"
"L1B","20240716_1753","20240716_1753_14763_67","","","0","","L1B"
"L1B","20240716_1753","20240716_1753_14763_68","","","0","","L1B"
"L1B","20240716_1753","20240716_1753_14763_69","","","0","","L1B"
"L1B","20240716_1753","20240716_1753_14763_70","","","0","","L1B"
"L1B","20240716_1753","20240716_1753_14763_71","","","0","","L1B"
"L1B","20240716_1753","20240716_1753_14763_72","","","0","","L1B"
"L1B","20240716_1753","20240716_1753_14763_73","","","0","","L1B"
"L1B","20240716_1753","20240716_1753_14763_74","","","0","","L1B"
"L1B","20240716_1753","20240716_1753_14763_75","","","0","","L1B"
"L1B","20240716_1753","20240716_1753_14763_76","","","0","","L1B"
"L1B","20240716_1753","20240716_1753_14763_77","","","0","","L1B"
"L1B","20240716_1753","20240716_1753_14763_78","","","0","","L1B"
"L1B","20240716_1753","20240716_1753_14763_79","","","0","","L1B"
"L1B","20240716_1753","20240716_1753_14763_80","","","0","","L1B"
"L1B","20240716_1753","20240716_1753_14763_81","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_0","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_1","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_2","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_3","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_4","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_5","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_6","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_7","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_8","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_9","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_10","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_11","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_12","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_13","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_14","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_15","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_16","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_17","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_18","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_19","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_20","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_21","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_22","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_23","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_24","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_25","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_26","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_27","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_28","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_29","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_30","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_31","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_32","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_33","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_34","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_35","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_36","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_37","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_38","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_39","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_40","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_41","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_42","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_43","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_44","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_45","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_46","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_47","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_48","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_49","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_50","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_51","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_52","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_53","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_54","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_55","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_56","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_57","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_58","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_59","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_60","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_61","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_62","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_63","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_64","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_65","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_66","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_67","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_68","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_69","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_70","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_71","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_72","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_73","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_74","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_75","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_76","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_77","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_78","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_79","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_80","","","0","","L1B"
"L1B","20240717_1753","20240717_1753_14763_81","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_0","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_1","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_2","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_3","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_4","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_5","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_6","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_7","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_8","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_9","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_10","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_11","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_12","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_13","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_14","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_15","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_16","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_17","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_18","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_19","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_20","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_21","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_22","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_23","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_24","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_25","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_26","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_27","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_28","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_29","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_30","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_31","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_32","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_33","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_34","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_35","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_36","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_37","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_38","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_39","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_40","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_41","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_42","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_43","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_44","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_45","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_46","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_47","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_48","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_49","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_50","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_51","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_52","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_53","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_54","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_55","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_56","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_57","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_58","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_59","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_60","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_61","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_62","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_63","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_64","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_65","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_66","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_67","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_68","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_69","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_70","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_71","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_72","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_73","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_74","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_75","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_76","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_77","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_78","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_79","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_80","","","0","","L1B"
"L1B","20240718_1753","20240718_1753_14763_81","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_0","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_1","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_2","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_3","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_4","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_5","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_6","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_7","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_8","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_9","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_10","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_11","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_12","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_13","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_14","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_15","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_16","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_17","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_18","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_19","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_20","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_21","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_22","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_23","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_24","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_25","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_26","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_27","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_28","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_29","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_30","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_31","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_32","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_33","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_34","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_35","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_36","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_37","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_38","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_39","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_40","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_41","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_42","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_43","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_44","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_45","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_46","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_47","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_48","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_49","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_50","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_51","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_52","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_53","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_54","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_55","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_56","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_57","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_58","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_59","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_60","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_61","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_62","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_63","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_64","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_65","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_66","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_67","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_68","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_69","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_70","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_71","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_72","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_73","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_74","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_75","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_76","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_77","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_78","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_79","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_80","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_81","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_82","","","0","","L1B"
"L1B","20240719_2011","20240719_2011_16430_83","","","0","","L1B"
"L1B","20240720_1743","20240720_1743_14662_0","","","0","","L1B"
"L1B","20240720_1743","20240720_1743_14662_1","","","0","","L1B"
"L1B","20240720_1743","20240720_1743_14662_2","","","0","","L1B"
"L1B","20240720_1743","20240720_1743_14662_3","","","0","","L1B"
"L1B","20240720_1743","20240720_1743_14662_4","","","0","","L1B"
"L1B","20240720_1743","20240720_1743_14662_5","","","0","","L1B"
"L1B","20240720_1743","20240720_1743_14662_6","","","0","","L1B"
"L1B","20240720_1743","20240720_1743_14662_7","","","0","","L1B"
"L1B","20240720_1743","20240720_1743_14662_8","","","0","","L1B"
"L1B","20240720_1743","20240720_1743_14662_9","","","0","","L1B"
"L1B","20240720_1743","20240720_1743_14662_10","","","0","","L1B"
"L1B","20240720_1743","20240720_1743_14662_11","","","0","","L1B"
"L1B","20240720_1743","20240720_1743_14662_12","","","0","","L1B"
"L1B","20240720_1743","20240720_1743_14662_13","","","0","","L1B"
"L1B","20240720_1743","20240720_1743_14662_14","","","0","","L1B"
"L1B","20240720_1743","20240720_1743_14662_15","","","0","","L1B"
"L1B","20240720_1743","20240720_1743_14662_16","","","0","","L1B"
"L1B","20240720_1743","20240720_1743_14662_17","","","0","","L1B"
"L1B","20240720_1743","20240720_1743_14662_18","","","0","","L1B"
"L1B","20240720_1743","20240720_1743_14662_19","","","0","","L1B"
"L1B","20240720_1743","20240720_1743_14662_20","","","0","","L1B"
"L1B","20240720_1743","20240720_1743_14662_21","","","0","","L1B"
"L1B","20240720_1743","20240720_1743_14662_22","","","0","","L1B"
"L1B","20240720_1743","20240720_1743_14662_23","","","0","","L1B"
"L1B","20240720_1743","20240720_1743_14662_24","","","0","","L1B"
"L1B","20240720_1743","20240720_1743_14662_25","","","0","","L1B"
"L1B","20240720_1743","20240720_1743_14662_26","","","0","","L1B"
"L1B","20240720_1743","20240720_1743_14662_27","","","0","","L1B"
"L1B","20240720_1743","20240720_1743_14662_28","","","0","","L1B"
"L1B","20240720_1743","20240720_1743_14662_29","","","0","","L1B"
"L1B","20240720_1743","20240720_1743_14662_30","","","0","","L1B"
"L1B","20240720_1743","20240720_1743_14662_31","","","0","","L1B"
"L1B","20240720_1743","20240720_1743_14662_32","","","0","","L1B"
"L1B","20240720_1743","20240720_1743_14662_33","","","0","","L1B"
"L1B","20240720_1743","20240720_1743_14662_34","","","0","","L1B"
"L1B","20240720_1743","20240720_1743_14662_35","","","0","","L1B"
"L1B","20240720_1743","20240720_1743_14662_36","","","0","","L1B"
"L1B","20240720_1743","20240720_1743_14662_37","","","0","","L1B"
"L1B","20240720_1743","20240720_1743_14662_38","","","0","","L1B"
"L1B","20240720_1743","20240720_1743_14662_39","","","0","","L1B"
"L1B","20240720_1743","20240720_1743_14662_40","","","0","","L1B"
"L1B","20240720_1743","20240720_1743_14662_41","","","0","","L1B"
"L1B","20240720_1743","20240720_1743_14662_42","","","0","","L1B"
"L1B","20240720_1743","20240720_1743_14662_43","","","0","","L1B"
"L1B","20240720_1743","20240720_1743_14662_44","","","0","","L1B"
"L1B","20240720_1743","20240720_1743_14662_45","","","0","","L1B"
"L1B","20240720_1743","20240720_1743_14662_46","","","0","","L1B"
"L1B","20240720_1743","20240720_1743_14662_47","","","0","","L1B"
"L1B","20240720_1743","20240720_1743_14662_48","","","0","","L1B"
"L1B","20240720_1743","20240720_1743_14662_49","","","0","","L1B"
"L1B","20240720_1743","20240720_1743_14662_50","","","0","","L1B"
"L1B","20240720_1743","20240720_1743_14662_51","","","0","","L1B"
"L1B","20240720_1743","20240720_1743_14662_52","","","0","","L1B"
"L1B","20240720_1743","20240720_1743_14662_53","","","0","","L1B"
"L1B","20240720_1743","20240720_1743_14662_54","","","0","","L1B"
"L1B","20240720_1743","20240720_1743_14662_55","","","0","","L1B"
"L1B","20240720_1743","20240720_1743_14662_56","","","0","","L1B"
"L1B","20240720_1743","20240720_1743_14662_57","","","0","","L1B"
"L1B","20240721_1321","20240721_1321_11299_0","","","0","","L1B"
"L1B","20240721_1321","20240721_1321_11299_1","","","0","","L1B"
"L1B","20240721_1321","20240721_1321_11299_2","","","0","","L1B"
"L1B","20240721_1321","20240721_1321_11299_3","","","0","","L1B"
"L1B","20240721_1321","20240721_1321_11299_4","","","0","","L1B"
"L1B","20240721_1321","20240721_1321_11299_5","","","0","","L1B"
"L1B","20240721_1321","20240721_1321_11299_6","","","0","","L1B"
"L1B","20240721_1321","20240721_1321_11299_7","","","0","","L1B"
"L1B","20240721_1321","20240721_1321_11299_8","","","0","","L1B"
"L1B","20240721_1321","20240721_1321_11299_9","","","0","","L1B"
"L1B","20240721_1321","20240721_1321_11299_10","","","0","","L1B"
"L1B","20240721_1321","20240721_1321_11299_11","","","0","","L1B"
"L1B","20240721_1321","20240721_1321_11299_12","","","0","","L1B"
"L1B","20240721_1321","20240721_1321_11299_13","","","0","","L1B"
"L1B","20240721_1321","20240721_1321_11299_14","","","0","","L1B"
"L1B","20240721_1321","20240721_1321_11299_15","","","0","","L1B"
"L1B","20240721_1321","20240721_1321_11299_16","","","0","","L1B"
"L1B","20240721_1321","20240721_1321_11299_17","","","0","","L1B"
"L1B","20240721_1321","20240721_1321_11299_18","","","0","","L1B"
"L1B","20240721_1321","20240721_1321_11299_19","","","0","","L1B"
"L1B","20240721_1321","20240721_1321_11299_20","","","0","","L1B"
"L1B","20240721_1321","20240721_1321_11299_21","","","0","","L1B"
"L1B","20240721_1321","20240721_1321_11299_22","","","0","","L1B"
"L1B","20240721_1321","20240721_1321_11299_23","","","0","","L1B"
"L1B","20240721_1321","20240721_1321_11299_24","","","0","","L1B"
"L1B","20240721_1321","20240721_1321_11299_25","","","0","","L1B"
"L1B","20240721_1321","20240721_1321_11299_26","","","0","","L1B"
"L1B","20240721_1321","20240721_1321_11299_27","","","0","","L1B"
"L1B","20240721_1321","20240721_1321_11299_28","","","0","","L1B"
"L1B","20240721_1321","20240721_1321_11299_29","","","0","","L1B"
"L1B","20240721_1321","20240721_1321_11299_30","","","0","","L1B"
"L1B","20240721_1321","20240721_1321_11299_31","","","0","","L1B"
"L1B","20240721_1321","20240721_1321_11299_32","","","0","","L1B"
"L1B","20240721_1321","20240721_1321_11299_33","","","0","","L1B"
"L1B","20240721_1321","20240721_1321_11299_34","","","0","","L1B"
"L1B","20240721_1321","20240721_1321_11299_35","","","0","","L1B"
"L1B","20240721_1321","20240721_1321_11299_36","","","0","","L1B"
"L1B","20240721_1321","20240721_1321_11299_37","","","0","","L1B"
"L1B","20240721_1321","20240721_1321_11299_38","","","0","","L1B"
"L1B","20240721_1321","20240721_1321_11299_39","","","0","","L1B"
"L1B","20240721_1321","20240721_1321_11299_40","","","0","","L1B"
"L1B","20240721_1321","20240721_1321_11299_41","","","0","","L1B"
"L1B","20240721_1321","20240721_1321_11299_42","","","0","","L1B"
"L1B","20240721_1321","20240721_1321_11299_43","","","0","","L1B"
"L1B","20240721_1321","20240721_1321_11299_44","","","0","","L1B"
"L1B","20240721_1321","20240721_1321_11299_45","","","0","","L1B"
"L1B","20240721_1321","20240721_1321_11299_46","","","0","","L1B"
"L1B","20240721_1321","20240721_1321_11299_47","","","0","","L1B"
"L1B","20240721_1321","20240721_1321_11299_48","","","0","","L1B"
"L1B","20240721_1321","20240721_1321_11299_49","","","0","","L1B"
"L1B","20240721_1321","20240721_1321_11299_50","","","0","","L1B"
"L1B","20240721_1321","20240721_1321_11299_51","","","0","","L1B"
"L1B","20240721_1321","20240721_1321_11299_52","","","0","","L1B"
"L1B","20240721_1321","20240721_1321_11299_53","","","0","","L1B"
"L1B","20240722_1753","20240722_1753_14763_0","","","0","","L1B"
